checkin_info,type,business_id
"{'8-1': 2, '10-1': 3, '8-6': 1, '16-1': 1, '13-0': 2, '11-0': 2, '6-5': 1, '22-6': 1, '15-1': 2, '15-0': 3, '15-5': 1, '16-0': 1, '9-0': 16, '15-6': 1, '18-1': 1, '23-0': 1, '18-3': 2, '18-4': 1, '12-1': 1, '14-1': 2, '17-1': 1, '4-1': 1, '11-5': 1, '11-4': 2, '13-1': 1, '9-2': 16, '11-1': 1, '13-6': 2, '13-4': 1, '6-6': 1, '4-4': 2, '6-4': 1, '12-5': 1, '6-2': 5, '6-3': 1, '12-0': 1, '6-1': 2, '9-1': 17, '5-4': 2, '9-3': 17, '4-3': 2, '9-5': 5, '9-4': 10, '7-3': 2, '7-2': 1, '7-1': 2, '20-4': 1, '7-5': 2, '7-4': 4, '16-2': 1, '10-0': 1, '17-5': 1, '11-6': 1, '16-6': 2, '17-2': 1, '16-4': 1, '16-5': 1, '8-4': 1, '8-5': 3, '10-2': 2, '10-3': 1, '8-0': 1, '10-5': 2, '21-2': 1, '8-3': 2}",checkin,Tw2lwIojYdbfNsca6qAP5w
"{'9-0': 1, '8-6': 1, '11-5': 1, '7-2': 1, '15-5': 1, '13-3': 1, '11-3': 1, '14-5': 1, '14-6': 1, '8-0': 1, '12-4': 1, '14-2': 1}",checkin,r6Hq9Cdh6eknx_1syrdusg
"{'19-4': 1, '20-2': 3, '20-4': 1, '21-1': 1}",checkin,1CwRtFemRPSZuoOlEGpqIw
"{'15-0': 1, '15-4': 1, '7-4': 1, '16-0': 1, '18-3': 1, '11-3': 2, '17-0': 1, '10-2': 1, '12-2': 2, '14-1': 1}",checkin,Uq7M30aJmt8t-4jdsZCZ9w
"{'9-6': 1, '15-0': 1, '17-6': 1, '16-1': 1, '18-4': 1, '13-5': 1, '8-6': 1, '12-5': 1, '10-5': 1}",checkin,3AXz9QtOETod7rc4AYMz4w
"{'16-5': 1, '12-5': 2, '15-5': 1, '15-4': 1, '15-6': 2, '18-0': 1, '22-5': 2, '18-3': 2, '18-5': 2, '22-1': 1, '14-6': 1, '19-5': 2, '19-6': 2, '19-1': 1, '19-0': 2, '19-3': 4, '19-2': 3, '13-3': 1, '11-4': 1, '13-1': 2, '13-6': 1, '13-5': 2, '13-4': 2, '12-6': 1, '12-4': 2, '17-4': 1, '12-2': 1, '8-6': 1, '12-1': 1, '11-5': 1, '13-2': 1, '20-3': 2, '20-2': 1, '20-4': 2, '10-0': 1, '17-5': 4, '16-1': 1, '17-2': 1, '17-0': 4, '21-4': 2, '21-5': 1, '21-6': 2, '21-2': 2, '11-0': 2}",checkin,iPOvppPpoMPUMPyVN81JLQ
"{'17-0': 3, '15-2': 3, '16-0': 1, '13-4': 1, '12-3': 1, '10-1': 1, '6-2': 1, '21-4': 1, '15-1': 1, '15-0': 3, '15-3': 1, '6-0': 1, '15-5': 1, '15-4': 2, '15-6': 2, '18-0': 2, '18-1': 2, '18-2': 3, '17-4': 5, '18-4': 3, '18-5': 4, '18-6': 5, '21-5': 1, '14-4': 3, '14-5': 3, '14-6': 2, '6-1': 1, '20-3': 2, '14-2': 1, '14-3': 2, '8-5': 1, '17-1': 5, '19-5': 8, '19-4': 7, '19-6': 2, '19-0': 1, '19-3': 1, '19-2': 1, '13-3': 3, '11-4': 1, '13-1': 5, '11-6': 2, '11-1': 1, '13-6': 2, '11-2': 2, '12-6': 1, '12-2': 2, '6-3': 1, '12-0': 3, '12-1': 2, '11-5': 1, '9-2': 1, '8-6': 1, '20-1': 1, '7-1': 2, '20-2': 1, '20-5': 6, '20-4': 6, '20-6': 7, '16-2': 1, '17-6': 9, '17-5': 2, '16-1': 2, '16-6': 4, '17-2': 1, '16-4': 2, '16-5': 3, '8-4': 2, '17-3': 2, '21-6': 1, '10-3': 1, '21-0': 1, '21-1': 1, '11-0': 2}",checkin,DmkTDze8ruJr6o2f5GAvJA
"{'17-0': 1, '20-2': 1, '11-6': 1, '7-3': 2, '20-0': 1, '7-0': 1, '19-1': 1, '11-5': 1, '13-0': 1, '18-4': 1, '17-1': 1, '22-0': 1, '21-5': 1, '21-1': 1}",checkin,i0JADvpUk_vFzx90qYb2cg
"{'11-5': 1, '12-4': 1, '9-5': 1, '8-1': 1, '16-4': 1}",checkin,YpL7zR-wYMJ5ecuelu2Zcg
"{'20-1': 2, '17-0': 2, '20-6': 1, '12-4': 2, '10-6': 1, '15-5': 1, '22-5': 2, '7-4': 1, '12-3': 1, '18-0': 2, '18-1': 2, '18-2': 1, '18-3': 3, '18-4': 2, '18-6': 2, '14-4': 4, '14-5': 1, '14-0': 1, '16-6': 2, '19-5': 3, '19-6': 3, '19-0': 1, '19-3': 2, '19-2': 2, '11-5': 3, '11-4': 1, '13-1': 2, '11-6': 2, '11-1': 3, '11-0': 1, '11-3': 3, '13-4': 2, '12-6': 6, '6-4': 1, '12-2': 1, '8-6': 1, '13-2': 1, '12-1': 1, '9-0': 4, '9-3': 2, '9-2': 1, '9-5': 6, '9-4': 2, '9-6': 2, '7-3': 1, '20-0': 2, '7-1': 4, '20-2': 2, '7-5': 1, '10-5': 1, '17-6': 2, '17-5': 2, '16-1': 2, '17-3': 1, '17-2': 1, '16-4': 1, '7-2': 1, '10-0': 1, '21-5': 1, '10-2': 2, '10-4': 2, '8-1': 3, '21-2': 1, '8-3': 1}",checkin,EAMPV2fgs9cU21MXOgv3Ig
"{'22-6': 3, '22-5': 1, '22-4': 1, '22-1': 1, '19-5': 2, '19-4': 1, '19-6': 1, '19-0': 2, '19-3': 1, '19-2': 1, '11-5': 4, '11-4': 1, '11-6': 1, '11-0': 2, '11-3': 1, '11-2': 3, '12-6': 2, '4-4': 1, '12-4': 1, '12-2': 2, '12-3': 1, '12-1': 2, '16-3': 2, '16-0': 1, '16-1': 2, '16-4': 2, '7-2': 6, '21-4': 2, '21-5': 2, '21-6': 1, '21-1': 1, '7-0': 1, '7-6': 1, '7-4': 3, '15-1': 2, '15-2': 1, '15-5': 2, '15-6': 4, '18-0': 2, '18-1': 1, '18-2': 1, '18-3': 1, '18-5': 3, '18-6': 2, '16-5': 5, '6-6': 1, '6-4': 2, '6-2': 1, '6-3': 2, '6-0': 4, '6-1': 1, '4-2': 1, '8-4': 4, '8-6': 1, '8-0': 3, '8-1': 5, '8-2': 9, '8-3': 2, '4-3': 1, '23-3': 2, '23-6': 1, '23-4': 3, '0-4': 1, '0-5': 1, '0-0': 2, '2-5': 1, '13-3': 1, '13-2': 3, '13-6': 1, '13-5': 3, '13-4': 1, '9-1': 2, '9-3': 1, '9-2': 7, '9-5': 3, '9-4': 1, '9-6': 4, '7-3': 1, '20-0': 1, '7-1': 2, '20-2': 1, '20-4': 2, '7-5': 2, '20-6': 1, '17-5': 2, '17-4': 3, '17-3': 3, '17-2': 3, '17-1': 3, '17-0': 1, '10-0': 1, '10-1': 2, '10-2': 1, '10-3': 3, '10-4': 3, '10-5': 3, '10-6': 2, '14-4': 2, '14-5': 2, '14-6': 1, '14-3': 3, '1-0': 1, '1-5': 1, '1-6': 1, '5-5': 1, '5-4': 1, '5-6': 1, '5-1': 1, '5-3': 1, '5-2': 1, '3-5': 1}",checkin,CD-2yHTSObgvAhW-pYHfMw
"{'16-1': 1, '18-1': 3, '18-2': 5, '18-3': 4, '18-4': 15, '18-5': 1, '18-6': 5, '19-5': 3, '19-4': 4, '19-6': 5, '19-1': 3, '19-3': 2, '17-0': 1, '12-6': 1, '20-1': 3, '20-3': 2, '20-2': 3, '20-5': 5, '20-4': 1, '20-6': 1, '17-5': 3, '17-4': 12, '17-3': 1, '17-1': 2, '16-5': 1, '21-5': 1, '21-3': 1}",checkin,_L9E4eZWX0vdePNjU1xtuQ
"{'13-3': 1, '12-0': 1, '11-5': 1, '17-4': 1, '11-0': 1, '11-3': 1, '14-1': 1, '14-2': 1}",checkin,09QAAACarx9CzLsbRjOuUg
"{'19-3': 1, '13-2': 1, '16-0': 1, '17-4': 1, '13-6': 1, '18-6': 1}",checkin,86rvPGDd0Vq2O1UNOtF9dg
"{'8-1': 1, '16-0': 3, '13-4': 1, '15-4': 1, '12-6': 1, '13-5': 1, '22-1': 1, '16-1': 11, '10-6': 5, '11-4': 3, '16-3': 2, '15-1': 2, '15-5': 3, '22-5': 3, '15-6': 4, '18-0': 5, '18-1': 21, '18-2': 13, '23-1': 2, '18-4': 17, '18-5': 12, '18-6': 2, '23-5': 2, '14-4': 2, '14-5': 1, '14-6': 5, '14-0': 2, '14-2': 1, '14-3': 1, '17-3': 16, '22-4': 3, '23-3': 1, '19-6': 5, '16-4': 2, '0-3': 1, '19-5': 11, '19-4': 16, '16-5': 3, '19-1': 5, '19-0': 9, '19-3': 14, '19-2': 7, '13-3': 5, '13-2': 1, '13-1': 1, '13-0': 3, '11-1': 5, '11-0': 4, '11-3': 2, '11-2': 8, '22-0': 1, '12-4': 1, '12-5': 3, '12-2': 4, '12-3': 2, '12-0': 5, '12-1': 8, '11-5': 5, '11-6': 11, '9-5': 1, '18-3': 17, '9-6': 7, '20-1': 4, '20-0': 3, '20-3': 5, '20-2': 6, '20-4': 4, '20-6': 4, '16-2': 2, '17-6': 8, '17-5': 10, '17-4': 11, '16-6': 8, '17-2': 10, '17-1': 12, '17-0': 12, '21-4': 6, '21-5': 6, '10-3': 3, '21-0': 2, '21-1': 3, '21-2': 6, '13-6': 7}",checkin,QVR7dsvBeg8xFt9B-vd1BA
"{'0-5': 1, '9-6': 2, '19-6': 1, '7-6': 1, '15-6': 3, '17-6': 4, '11-6': 1, '16-6': 3, '13-6': 1, '12-6': 3, '8-6': 2, '12-2': 1, '10-6': 2}",checkin,FmYqqKczAh0s2m2LCOTm7Q
"{'13-3': 1, '16-2': 1, '16-0': 1, '17-4': 1, '10-0': 1, '8-3': 1}",checkin,XIqGTbrh8xGqx5avKKgSGQ
"{'20-2': 1, '23-0': 1, '7-6': 1, '15-5': 1, '2-6': 1, '7-3': 1, '16-1': 1, '18-1': 1, '15-3': 1, '10-4': 1, '22-5': 1, '18-0': 1, '23-3': 1, '18-2': 1, '18-3': 5, '18-4': 2, '18-5': 1, '23-4': 1, '22-3': 1, '14-6': 1, '20-3': 1, '0-5': 2, '0-0': 1, '2-5': 1, '19-4': 1, '1-2': 1, '19-0': 3, '19-3': 3, '19-2': 4, '13-3': 1, '21-4': 2, '13-1': 1, '13-6': 2, '13-5': 2, '13-4': 1, '12-6': 2, '4-4': 1, '12-5': 1, '6-2': 1, '13-2': 2, '9-4': 2, '9-1': 2, '9-3': 2, '9-2': 2, '9-5': 1, '5-0': 2, '9-6': 1, '20-1': 1, '20-0': 1, '7-1': 1, '7-0': 1, '8-4': 1, '7-5': 1, '21-1': 1, '16-2': 1, '17-6': 1, '16-0': 1, '17-4': 3, '17-2': 2, '17-1': 1, '7-2': 1, '10-0': 1, '8-5': 1, '8-6': 1, '8-0': 1, '10-5': 3, '8-2': 1, '21-3': 2}",checkin,iZqO52AeTq6lnn4kn6T-OQ
"{'13-5': 1, '17-6': 3, '15-6': 2, '18-1': 4, '18-2': 4, '18-3': 3, '18-4': 9, '18-5': 2, '18-6': 2, '14-4': 1, '16-6': 1, '14-6': 1, '14-0': 1, '22-4': 1, '16-4': 4, '19-5': 3, '19-4': 3, '19-6': 1, '19-1': 1, '19-3': 1, '19-2': 3, '11-5': 3, '13-2': 2, '11-6': 2, '13-6': 1, '11-3': 1, '11-2': 5, '12-6': 1, '12-4': 1, '12-5': 3, '12-2': 1, '12-3': 2, '23-4': 1, '11-4': 1, '20-1': 1, '20-0': 2, '20-3': 1, '20-2': 1, '20-5': 2, '20-4': 2, '20-6': 1, '16-3': 2, '17-5': 5, '17-4': 5, '17-3': 6, '17-2': 2, '17-1': 2, '17-0': 2, '21-4': 1, '10-4': 1, '11-0': 1}",checkin,PjBeWzCOCveiPuF-xqUaoQ
"{'9-1': 1, '23-2': 1, '13-2': 1, '15-1': 1, '15-3': 1, '15-5': 1, '11-5': 1, '18-1': 1, '17-4': 1, '14-4': 2, '8-5': 1, '14-1': 1, '8-3': 1}",checkin,cKjCB4tJNH2x46VRf_az9A
"{'9-4': 1, '15-1': 1, '11-5': 1, '11-0': 1, '14-5': 1, '12-4': 1, '10-4': 1}",checkin,7u4W2qVaCc7HPfSpzuQ6pQ
"{'9-4': 1, '15-5': 2, '13-5': 1, '16-5': 1, '8-4': 1, '10-1': 1, '12-2': 1}",checkin,XBfr_gB4KTjYGcJpTMeRqA
"{'11-2': 1, '13-4': 4, '6-4': 1, '8-2': 1, '15-1': 1, '12-2': 3, '12-3': 1, '21-3': 1, '17-4': 3, '12-0': 3, '14-4': 1, '14-1': 2, '14-3': 1, '9-0': 2, '19-4': 1, '21-2': 1, '19-3': 1, '11-5': 9, '11-4': 4, '13-1': 1, '13-0': 2, '11-0': 2, '13-5': 4, '10-1': 2, '12-6': 3, '12-4': 2, '12-5': 3, '6-2': 2, '10-2': 1, '13-2': 3, '12-1': 3, '9-1': 2, '13-3': 2, '9-3': 1, '9-5': 6, '9-4': 1, '9-6': 7, '7-3': 1, '7-2': 1, '7-1': 1, '7-0': 1, '8-1': 1, '16-3': 1, '16-1': 3, '17-2': 2, '10-0': 4, '8-5': 3, '8-6': 4, '10-3': 3, '10-5': 13, '10-6': 5, '13-6': 3}",checkin,PxeX1M8WtyPxX1MuuGIh-g
"{'18-1': 1, '15-0': 2, '8-4': 1, '10-0': 2, '17-4': 1, '18-5': 1, '11-3': 1, '12-6': 1, '14-5': 1, '14-1': 1, '14-3': 1}",checkin,cIPE37nO7qvo3t1I15oO3Q
"{'13-4': 1, '18-0': 1, '18-1': 3, '18-2': 1, '14-1': 1, '14-3': 1, '19-4': 1, '19-1': 1, '11-4': 1, '13-1': 3, '11-1': 1, '11-0': 2, '13-5': 1, '11-2': 3, '12-4': 3, '12-2': 3, '12-3': 2, '12-1': 1, '20-0': 1, '20-2': 2, '20-4': 1, '16-2': 2, '17-4': 4, '17-2': 1, '17-1': 1, '17-0': 1, '8-4': 1, '10-1': 4, '10-3': 1}",checkin,3ddQnTTIY-mdsBMn9b53Cw
"{'22-4': 8, '0-4': 1, '11-3': 1, '10-5': 3, '22-3': 1, '16-5': 2, '11-0': 1, '23-2': 1, '16-4': 3, '10-6': 1, '22-6': 1, '10-4': 1, '15-3': 1, '15-5': 3, '18-2': 1, '15-6': 1, '18-0': 8, '18-1': 6, '22-5': 3, '18-3': 6, '18-4': 9, '18-5': 3, '22-1': 1, '23-5': 4, '22-0': 1, '14-6': 2, '14-3': 1, '17-3': 4, '0-5': 2, '18-6': 4, '0-0': 2, '0-1': 1, '0-3': 2, '19-5': 3, '19-4': 4, '19-6': 3, '19-1': 2, '19-0': 3, '19-3': 1, '19-2': 8, '11-5': 1, '11-4': 5, '11-6': 6, '11-1': 2, '13-6': 7, '13-5': 1, '14-5': 2, '12-6': 5, '12-5': 2, '12-2': 2, '12-3': 1, '12-0': 1, '12-1': 1, '20-1': 3, '20-0': 6, '20-3': 3, '20-2': 4, '20-5': 9, '20-4': 6, '20-6': 1, '17-6': 3, '17-5': 5, '17-4': 2, '16-6': 1, '17-2': 4, '17-1': 5, '17-0': 2, '21-4': 5, '21-5': 7, '21-6': 1, '10-3': 1, '21-0': 5, '21-1': 1, '21-2': 2, '21-3': 4}",checkin,XyE2QzPQjhvMXpSyw5Kvog
"{'18-3': 1, '16-1': 1, '23-4': 1, '13-2': 1, '7-3': 1, '18-1': 1, '20-3': 1, '16-5': 1, '15-5': 1, '20-4': 1, '11-5': 1, '16-3': 2, '13-0': 1, '18-4': 2, '17-1': 2, '13-4': 1, '8-4': 1, '17-3': 1, '6-5': 1, '20-5': 1, '21-2': 1}",checkin,jZGPpPUNM2xe4N8qS4Tu3w
"{'16-0': 6, '23-6': 1, '13-5': 27, '13-4': 10, '10-1': 8, '21-2': 1, '16-5': 7, '16-3': 9, '15-0': 1, '17-4': 11, '15-5': 14, '15-4': 5, '15-6': 14, '18-0': 15, '18-1': 16, '18-2': 16, '18-3': 9, '18-4': 11, '18-5': 11, '18-6': 17, '14-4': 5, '14-5': 13, '14-6': 12, '14-0': 8, '14-1': 11, '14-2': 5, '14-3': 11, '0-5': 1, '23-3': 1, '16-4': 7, '19-5': 8, '19-4': 10, '19-6': 10, '19-1': 13, '9-3': 1, '19-3': 10, '19-2': 13, '13-3': 12, '11-4': 37, '13-1': 8, '13-0': 14, '11-1': 47, '13-6': 29, '11-3': 36, '11-2': 36, '12-6': 17, '12-4': 33, '12-5': 28, '12-2': 23, '12-3': 30, '12-0': 41, '12-1': 38, '11-5': 20, '11-6': 21, '9-5': 1, '9-4': 1, '15-3': 2, '13-2': 9, '20-1': 2, '20-0': 4, '20-3': 11, '20-2': 6, '20-5': 4, '20-4': 4, '19-0': 9, '20-6': 6, '16-2': 4, '17-6': 14, '17-5': 9, '16-1': 7, '16-6': 21, '17-2': 13, '17-1': 7, '17-0': 8, '10-0': 20, '17-3': 14, '10-2': 9, '10-3': 16, '10-4': 17, '10-5': 6, '10-6': 5, '11-0': 71}",checkin,z3yFuLVrmH-3RJruPEMYKw
"{'0-6': 1, '9-5': 2, '4-6': 1, '9-6': 1, '19-5': 2, '8-5': 1, '20-5': 3, '19-3': 1, '11-5': 1, '22-5': 3, '11-6': 1, '11-1': 1, '14-5': 1, '21-4': 2, '21-5': 8, '14-6': 1, '16-5': 1, '8-6': 1}",checkin,k94x--NChSq4BCO7XiOXYA
"{'2-4': 1, '23-3': 2, '15-5': 1, '23-0': 2, '18-0': 1, '18-1': 2, '22-5': 8, '22-4': 4, '18-4': 2, '18-5': 5, '18-6': 3, '23-5': 8, '14-5': 2, '0-4': 1, '0-5': 2, '0-6': 3, '1-2': 1, '0-2': 1, '0-3': 1, '19-5': 3, '19-4': 2, '1-3': 1, '22-0': 2, '1-5': 1, '1-6': 3, '19-1': 1, '11-3': 1, '6-3': 1, '22-3': 1, '9-3': 1, '20-0': 1, '20-3': 1, '20-2': 1, '20-5': 4, '20-4': 1, '20-6': 1, '16-2': 1, '17-5': 2, '17-3': 1, '17-0': 1, '21-4': 4, '21-5': 9, '21-6': 1, '21-0': 1, '21-2': 3, '21-3': 2}",checkin,NcAI7SE1SNlrOEfFg9Wzuw
"{'8-0': 1, '15-0': 1, '15-3': 1, '15-5': 2, '23-3': 1, '18-4': 1, '12-0': 2, '14-0': 1, '14-2': 2, '14-3': 1, '13-3': 1, '10-0': 1, '11-0': 3, '11-3': 1, '11-2': 5, '12-6': 1, '12-4': 1, '12-5': 1, '12-2': 2, '6-3': 2, '6-0': 1, '12-1': 1, '9-1': 2, '9-0': 3, '9-3': 2, '9-4': 2, '7-3': 3, '7-2': 2, '7-1': 1, '7-0': 4, '7-4': 3, '16-3': 2, '16-0': 1, '16-1': 2, '8-4': 4, '10-1': 1, '10-2': 1, '10-4': 2, '8-2': 1}",checkin,uZ25ne-OUBwzjSkWPFRbUQ
"{'15-1': 1, '15-0': 2, '15-2': 1, '15-4': 1, '18-1': 1, '22-4': 1, '14-2': 1, '0-2': 1, '19-5': 1, '19-3': 1, '13-3': 2, '11-3': 1, '10-1': 1, '21-0': 1, '20-3': 1, '20-2': 1, '20-5': 1, '16-0': 2, '21-4': 2, '21-5': 1, '10-3': 1, '8-0': 1}",checkin,I-lfNNxnObF_rvS3ZbzFTg
"{'22-4': 1, '7-6': 1, '17-6': 2, '15-5': 2, '15-6': 5, '18-1': 1, '18-2': 1, '18-3': 3, '18-4': 5, '18-5': 12, '18-6': 5, '14-5': 3, '14-6': 2, '14-2': 1, '14-3': 1, '16-6': 5, '19-5': 10, '19-4': 3, '19-6': 1, '19-3': 1, '19-2': 5, '13-3': 1, '11-6': 1, '11-1': 1, '13-6': 3, '13-5': 5, '8-5': 4, '12-6': 5, '12-4': 1, '6-5': 1, '12-3': 1, '11-5': 1, '9-5': 1, '4-5': 1, '20-1': 1, '20-0': 1, '20-3': 3, '20-2': 1, '20-5': 6, '20-4': 6, '7-5': 4, '16-3': 2, '17-5': 6, '17-4': 1, '17-3': 1, '17-2': 4, '16-4': 3, '16-5': 3, '21-4': 2, '21-5': 2, '10-2': 1, '10-5': 2, '10-6': 1}",checkin,IwkqtlUI8DV48QxCz80WQw
"{'9-0': 1, '9-4': 1, '19-5': 1, '15-0': 1, '15-5': 1, '11-4': 1, '17-4': 2, '18-5': 1, '7-2': 1, '8-4': 1, '10-1': 1, '12-4': 2, '12-5': 1, '13-6': 1}",checkin,UGogpZhk0pkBNdvigzTvng
"{'21-1': 1, '19-6': 2, '15-4': 1, '20-6': 1, '18-0': 1, '22-3': 1, '10-0': 1, '14-6': 2, '10-4': 1, '8-1': 1, '14-2': 1, '8-3': 1}",checkin,PLTM49OGT3VQ7jZLp-Zb7Q
"{'16-0': 11, '13-4': 7, '22-5': 2, '22-3': 1, '13-5': 9, '16-1': 9, '22-6': 2, '23-6': 1, '15-1': 3, '15-0': 7, '15-3': 2, '15-2': 2, '15-5': 6, '15-4': 2, '21-1': 1, '18-0': 23, '18-1': 16, '18-2': 16, '18-3': 11, '18-4': 9, '18-5': 10, '4-2': 1, '22-0': 1, '14-4': 2, '14-5': 6, '14-0': 2, '14-1': 2, '14-2': 3, '14-3': 4, '9-6': 1, '19-6': 2, '16-4': 2, '19-5': 12, '19-4': 16, '16-5': 4, '19-1': 19, '19-0': 17, '19-3': 19, '19-2': 11, '11-5': 11, '13-2': 9, '13-1': 5, '13-0': 6, '11-1': 44, '11-0': 36, '11-3': 73, '11-2': 51, '12-4': 28, '12-5': 10, '12-2': 19, '12-3': 27, '12-0': 25, '12-1': 23, '9-1': 2, '13-3': 6, '11-6': 2, '9-4': 1, '11-4': 45, '20-1': 8, '20-0': 4, '20-3': 5, '20-2': 9, '20-5': 4, '20-4': 2, '10-5': 3, '16-2': 5, '16-3': 3, '17-5': 10, '17-4': 12, '17-3': 11, '17-2': 14, '17-1': 15, '17-0': 21, '10-0': 6, '10-1': 25, '10-2': 28, '10-3': 27, '10-4': 21, '8-1': 1}",checkin,_HTE4pOKeJC7kcxiCF9vTA
"{'9-1': 1, '9-3': 1, '19-5': 1, '7-0': 1, '15-4': 1, '7-5': 1, '13-2': 1, '11-6': 1, '21-2': 1, '13-4': 1, '6-6': 1, '8-6': 1, '12-5': 1, '10-5': 1, '10-6': 1, '12-1': 1}",checkin,14Ys8nYayXPpUouHsyTN1A
"{'9-0': 1, '10-3': 1, '15-2': 1, '11-3': 1, '10-4': 1, '11-2': 1, '15-5': 1, '17-5': 2, '15-6': 4, '18-1': 1, '13-1': 1, '11-6': 1, '12-5': 1, '13-5': 3, '13-4': 1, '14-5': 1, '19-2': 1, '12-2': 1}",checkin,yvIm1PoV2AudbML5iOvUCA
"{'13-6': 1, '13-4': 2, '15-5': 1, '16-0': 1, '15-6': 1, '18-0': 1, '18-1': 1, '18-2': 1, '23-1': 1, '18-4': 2, '12-0': 1, '18-6': 2, '14-4': 1, '14-5': 1, '18-5': 1, '19-5': 1, '19-6': 1, '19-0': 1, '19-3': 1, '19-2': 4, '13-3': 1, '11-4': 1, '11-1': 3, '11-0': 1, '11-3': 1, '11-2': 2, '12-4': 2, '12-5': 1, '12-2': 2, '10-2': 1, '13-2': 2, '11-5': 1, '9-2': 1, '9-5': 1, '9-4': 1, '9-6': 2, '20-2': 1, '7-5': 2, '16-2': 2, '17-6': 2, '17-5': 4, '17-4': 2, '17-3': 1, '17-1': 1, '17-0': 1, '8-4': 1, '21-5': 1, '8-6': 2, '10-3': 2, '10-4': 1, '8-2': 1, '8-3': 2}",checkin,Yb2pNCxYR32XKmpirqJqeQ
"{'7-1': 1, '13-4': 1, '13-0': 1, '17-6': 1, '15-1': 1, '15-0': 1, '15-2': 1, '15-6': 3, '18-2': 1, '16-1': 2, '18-5': 1, '14-4': 1, '14-6': 1, '14-2': 1, '14-3': 1, '2-3': 1, '19-1': 1, '11-5': 1, '13-1': 1, '11-6': 2, '11-0': 2, '13-5': 1, '11-2': 1, '12-6': 1, '12-4': 1, '12-5': 1, '12-2': 1, '12-3': 1, '12-0': 2, '12-1': 2, '9-1': 1, '9-3': 2, '9-2': 1, '9-5': 3, '9-6': 2, '20-3': 1, '7-6': 1, '16-3': 1, '16-0': 1, '17-4': 1, '17-3': 1, '17-2': 2, '16-4': 1, '17-0': 2, '8-4': 2, '10-3': 1, '10-4': 1, '8-1': 2, '8-2': 1}",checkin,iAyDiyR-Pv3Q7zt7qqixrQ
"{'22-5': 1, '19-5': 4, '19-4': 3, '19-6': 3, '19-1': 6, '19-0': 4, '19-3': 5, '19-2': 4, '11-5': 8, '11-4': 6, '11-6': 10, '11-1': 2, '11-0': 2, '11-3': 2, '11-2': 6, '12-6': 11, '12-4': 9, '12-5': 11, '12-2': 8, '12-3': 3, '12-0': 4, '12-1': 5, '16-2': 15, '16-3': 8, '16-0': 11, '16-1': 11, '16-6': 8, '16-4': 6, '16-5': 5, '21-0': 1, '20-2': 2, '20-4': 1, '15-1': 20, '15-0': 10, '15-3': 13, '15-2': 12, '15-5': 7, '15-4': 18, '15-6': 5, '18-0': 5, '18-1': 7, '18-2': 5, '18-3': 8, '18-4': 11, '18-5': 7, '18-6': 1, '6-4': 13, '6-5': 1, '6-2': 9, '6-3': 10, '6-0': 7, '6-1': 4, '8-4': 4, '8-5': 2, '8-6': 6, '8-0': 6, '8-1': 7, '8-2': 3, '8-3': 7, '20-0': 1, '13-3': 4, '13-2': 4, '13-1': 3, '13-0': 5, '13-6': 9, '13-5': 8, '13-4': 7, '9-1': 7, '9-0': 1, '9-3': 7, '9-2': 3, '9-5': 10, '9-4': 1, '9-6': 8, '7-3': 13, '7-2': 14, '7-1': 14, '7-0': 16, '20-5': 2, '7-6': 3, '7-5': 1, '7-4': 17, '17-6': 10, '17-5': 4, '17-4': 8, '17-3': 6, '17-2': 6, '17-1': 4, '17-0': 9, '10-0': 4, '10-1': 2, '10-2': 2, '10-3': 2, '10-4': 2, '10-5': 7, '10-6': 8, '14-4': 15, '14-5': 6, '14-6': 9, '14-0': 9, '14-1': 13, '14-2': 6, '14-3': 6, '5-4': 8, '5-0': 8, '5-3': 3, '5-2': 5}",checkin,Mng1FUcW-xRSdsDkowQm2Q
"{'20-6': 2, '12-4': 1, '16-3': 1, '15-0': 1, '10-4': 1, '10-2': 1, '15-6': 2, '18-1': 1, '18-3': 1, '18-5': 1, '18-6': 4, '14-5': 1, '14-0': 1, '17-3': 1, '0-0': 1, '0-3': 1, '19-5': 1, '19-4': 1, '19-6': 1, '11-5': 1, '11-4': 1, '13-0': 1, '13-6': 2, '13-5': 1, '13-4': 1, '12-6': 1, '6-4': 1, '12-5': 2, '8-6': 1, '12-0': 1, '9-0': 1, '11-6': 1, '9-5': 2, '9-6': 3, '7-3': 1, '8-0': 1, '7-1': 1, '7-0': 3, '7-5': 1, '7-4': 1, '16-2': 1, '17-6': 1, '16-1': 1, '16-6': 1, '8-2': 1, '17-0': 1, '10-0': 1, '10-1': 1, '21-6': 1, '21-0': 1, '10-5': 1, '10-6': 5, '8-3': 1}",checkin,eR5-nFI0Vp7EG2pIXQM3bw
